,RefSeq_oriC,Z_occurance,G_A_occurance,G_N_occurance,D_occurance,Correct
15145,NZ_CP008714_0,0.0714285714285714,1.0,1.0,0.6666666666666666,False
15146,NZ_CP008714_1,0.9285714285714286,0.0,0.0,0.3333333333333333,True
15147,NZ_CP016341_0,0.1875,1.0,1.0,0.0,False
15148,NZ_CP016341_1,0.5625,0.0,0.0,0.7777777777777778,True
15149,NZ_CP016341_2,0.25,0.1714226822260398,0.1728192636543614,0.2222222222222222,False
15150,NZ_CP021950_0,1.0,0.0,0.0,1.0,True
15151,NZ_CP023320_0,0.1818181818181818,1.0,1.0,0.3478260869565217,False
15152,NZ_CP023320_1,0.8181818181818182,0.0,0.0,0.6521739130434783,True
15153,NZ_CP024729_0,0.3571428571428571,0.905844642524578,0.0,0.1666666666666666,False
15154,NZ_CP024729_1,0.0714285714285714,1.0,0.0,0.1666666666666666,False
15155,NZ_CP024729_2,0.1428571428571428,0.6860781496280572,0.0,0.1666666666666666,False
15156,NZ_CP024729_3,0.1428571428571428,0.5918834251140509,0.0,0.1666666666666666,False
15157,NZ_CP024729_4,0.2857142857142857,0.0,0.0,0.3333333333333333,False
15158,NZ_CP020026_0,1.0,1.0,1.0,1.0,True
15159,NZ_CP023508_0,1.0,0.0,0.0,1.0,True
15160,NZ_CP024958_0,1.0,1.0,1.0,1.0,True
15161,NZ_CP011931_0,1.0,1.0,1.0,1.0,True
15162,NC_002976_0,0.0833333333333333,1.0,1.0,0.2142857142857142,False
15163,NC_002976_1,0.9166666666666666,0.0,0.0,0.7857142857142857,True
15164,NZ_CP024883_0,0.6428571428571429,0.0,0.0,0.8,True
15165,NZ_CP024883_1,0.3571428571428571,0.0,0.0,0.2,False
15166,NZ_CP020588_0,1.0,1.0,1.0,1.0,False
15167,NC_017582_0,1.0,1.0,1.0,1.0,True
15168,NZ_CP023357_0,0.1,1.0,1.0,0.1176470588235294,False
15169,NZ_CP023357_1,0.9,0.0,0.0,0.8823529411764706,True
15170,NZ_CP013666_0,0.0769230769230769,1.0,1.0,0.1428571428571428,False
15171,NZ_CP013666_1,0.9230769230769232,0.0,0.0,0.8571428571428571,True
15172,NZ_CP017402_0,0.2692307692307692,1.0,1.0,0.25,False
15173,NZ_CP017402_1,0.3846153846153846,0.0827666340014207,0.0796353529137277,0.5833333333333334,True
15174,NZ_CP017402_2,0.3461538461538461,0.0,0.0,0.1666666666666666,False
15175,NZ_CP012086_0,0.25,1.0,1.0,0.25,False
15176,NZ_CP012086_1,0.4285714285714285,0.0410250933217326,0.0378621365566808,0.5833333333333334,True
15177,NZ_CP012086_2,0.3214285714285714,0.0,0.0,0.1666666666666666,False
15178,NZ_CP019670_0,0.3333333333333333,1.0,1.0,0.2,False
15179,NZ_CP019670_1,0.3333333333333333,0.8305711123037224,0.8316523231741435,0.1333333333333333,False
15180,NZ_CP019670_2,0.3333333333333333,0.0,0.0,0.6666666666666666,True
15181,NZ_CP025298_0,1.0,1.0,1.0,1.0,True
15182,NZ_CP016980_0,1.0,0.0,0.0,0.0,True
15183,NZ_CP023512_0,1.0,0.0,0.0,1.0,True
15184,NZ_CP020853_0,1.0,0.0,0.0,1.0,False
15185,NZ_CP023594_0,0.25,1.0,1.0,0.0,False
15186,NZ_CP023594_1,0.75,0.0,0.0,1.0,True
15187,NZ_CP009086_0,1.0,0.0,0.0,1.0,True
15188,NZ_CP009100_0,0.25,1.0,1.0,0.0,False
15189,NZ_CP009100_1,0.75,0.0,0.0,1.0,True
15190,NZ_CP020345_0,0.6923076923076923,0.0,0.0,0.4285714285714285,True
15191,NZ_CP020345_1,0.2307692307692307,0.0,0.0,0.2857142857142857,False
15192,NZ_CP020345_2,0.0769230769230769,0.0,0.0,0.2857142857142857,False
15193,NZ_CP020847_0,1.0,0.0,0.0,1.0,True
15194,NZ_CP013070_0,0.2307692307692307,1.0,1.0,0.0,False
15195,NZ_CP013070_1,0.0192307692307692,0.7078703465398998,0.6946533430135956,0.0,False
15196,NZ_CP013070_2,0.173076923076923,0.8198125747505791,0.8569038647413325,0.0,False
15197,NZ_CP013070_3,0.173076923076923,0.4829661029779117,0.5048172386313359,0.0,False
15198,NZ_CP013070_4,0.173076923076923,0.2116809228952507,0.1760145127977582,0.0,False
15199,NZ_CP013070_5,0.173076923076923,0.2014061435513905,0.210518486916771,0.5,False
15200,NZ_CP013070_6,0.0576923076923076,0.0,0.0,0.5,False
15201,NZ_CP016044_0,1.0,1.0,1.0,1.0,True
15202,NZ_CP011491_0,0.1,1.0,1.0,0.25,False
15203,NZ_CP011491_1,0.9,0.0,0.0,0.75,True
15204,NZ_CP022426_0,0.4117647058823529,1.0,1.0,0.1818181818181818,False
15205,NZ_CP022426_1,0.5882352941176471,0.0,0.0,0.8181818181818182,True
15206,NZ_CP023529_0,0.6923076923076923,0.0,0.0,0.36,True
15207,NZ_CP023529_1,0.2307692307692307,0.0,0.0,0.44,False
15208,NZ_CP023529_2,0.0769230769230769,0.0,0.0,0.2,False
15209,NZ_CP009460_0,0.5,1.0,1.0,0.1875,False
15210,NZ_CP009460_1,0.5,0.0,0.0,0.8125,True
15211,NC_011527_0,0.4117647058823529,1.0,1.0,0.4444444444444444,False
15212,NC_011527_1,0.5882352941176471,0.0,0.0,0.5555555555555556,True
15213,NZ_CP007785_0,0.9230769230769232,0.0,0.0,0.0,True
15214,NZ_CP007785_1,0.0769230769230769,0.0,0.0,0.0,False
15215,NC_017546_0,1.0,1.0,1.0,1.0,True
15216,NZ_CP018541_0,0.5294117647058824,0.0,0.0,0.3333333333333333,False
15217,NZ_CP018541_1,0.0588235294117647,0.0,0.0,0.6666666666666666,False
15218,NZ_CP018541_2,0.4117647058823529,0.0,0.0,0.0,True
15219,NZ_CP009422_0,1.0,1.0,1.0,1.0,True
15220,NZ_CP023043_0,0.0666666666666666,1.0,1.0,0.1142857142857142,False
15221,NZ_CP023043_1,0.0666666666666666,0.3788776144687842,0.3801543618802213,0.2571428571428571,False
15222,NZ_CP023043_2,0.6666666666666666,0.0,0.0,0.4,True
15223,NZ_CP023043_3,0.2,0.1269242233980709,0.1239821196812074,0.2285714285714285,False
15224,NC_012943_0,1.0,1.0,1.0,1.0,True
15225,NZ_CP010229_0,1.0,1.0,1.0,1.0,True
15226,NC_013947_0,0.2093023255813953,1.0,1.0,1.0,False
15227,NC_013947_1,0.3255813953488372,0.1406598565153341,0.139536066339263,0.0,False
15228,NC_013947_2,0.1162790697674418,0.5843446816410385,0.5851088503088779,0.0,False
15229,NC_013947_3,0.0697674418604651,0.589675514098482,0.5891389179325124,0.0,False
15230,NC_013947_4,0.2790697674418604,0.0,0.0,0.0,False
15231,NZ_CP012513_0,0.4736842105263157,0.0,0.0,0.4545454545454545,True
15232,NZ_CP012513_1,0.4736842105263157,0.0,0.0,0.1363636363636363,False
15233,NZ_CP012513_2,0.0526315789473684,0.0,0.0,0.4090909090909091,False
15234,NZ_CP023525_0,1.0,0.0,0.0,1.0,True
15235,NZ_CP019573_0,1.0,1.0,1.0,1.0,True
15236,NZ_CP019008_0,0.1,1.0,1.0,0.2666666666666666,False
15237,NZ_CP019008_1,0.9,0.0,0.0,0.7333333333333333,True
15238,NZ_CP017444_0,0.1,1.0,1.0,0.2222222222222222,False
15239,NZ_CP017444_1,0.9,0.0,0.0,0.7777777777777778,True
15240,NZ_CP020543_0,0.5,1.0,1.0,0.1538461538461538,False
15241,NZ_CP020543_1,0.5,0.0,0.0,0.8461538461538461,True
15242,NZ_CP024421_0,0.5294117647058824,0.0,0.0,1.0,False
15243,NZ_CP024421_1,0.4117647058823529,0.0,0.0,0.0,True
15244,NZ_CP024421_2,0.0588235294117647,0.0,0.0,0.0,False
15245,NZ_CP011532_0,0.8181818181818182,1.0,1.0,0.0,False
15246,NZ_CP011532_1,0.1818181818181818,0.0,0.0,0.0,False
15247,NZ_CP019839_0,1.0,0.0,0.0,1.0,True
15248,NZ_CP024965_0,0.25,1.0,1.0,0.5,False
15249,NZ_CP024965_1,0.75,0.0,0.0,0.5,True
15250,NZ_CP011319_0,0.1111111111111111,1.0,1.0,0.2105263157894736,False
15251,NZ_CP011319_1,0.8888888888888888,0.0,0.0,0.7894736842105263,False
15252,NZ_CP010125_0,0.1818181818181818,1.0,1.0,0.3157894736842105,False
15253,NZ_CP010125_1,0.8181818181818182,0.0,0.0,0.6842105263157895,True
15254,NZ_CP018546_0,0.375,1.0,1.0,0.25,False
15255,NZ_CP018546_1,0.5625,0.1570344111048251,0.1630941067176371,0.25,False
15256,NZ_CP018546_2,0.0625,0.0,0.0,0.5,True
15257,NZ_CP016345_0,1.0,1.0,1.0,1.0,True
15258,NZ_CP018154_0,0.2,1.0,1.0,0.2608695652173913,False
15259,NZ_CP018154_1,0.45,0.7720113864532928,0.9098660722504592,0.2391304347826087,True
15260,NZ_CP018154_2,0.1,0.7273451515650365,0.6786583716526914,0.108695652173913,False
15261,NZ_CP018154_3,0.15,0.5110818452398833,0.6023434877861914,0.108695652173913,False
15262,NZ_CP018154_4,0.05,0.4668493914447794,0.3716470266680073,0.1521739130434782,False
15263,NZ_CP018154_5,0.05,0.0,0.0,0.1304347826086956,False
15264,NZ_CP023487_0,0.75,0.0,0.0,0.4,True
15265,NZ_CP023487_1,0.25,0.0,0.0,0.6,False
15266,NZ_CP023610_0,0.25,1.0,1.0,0.0,False
15267,NZ_CP023610_1,0.75,0.0,0.0,1.0,True
15268,NZ_CP015863_0,1.0,1.0,1.0,1.0,True
15269,NZ_AP017308_0,0.2916666666666667,0.0,0.0,0.28125,False
15270,NZ_AP017308_1,0.2916666666666667,0.0,0.0,0.15625,False
15271,NZ_AP017308_2,0.2083333333333333,0.0,0.0,0.1875,False
15272,NZ_AP017308_3,0.0833333333333333,0.0,0.0,0.25,False
15273,NZ_AP017308_4,0.125,0.0,0.0,0.125,False
15274,NZ_CP016553_0,0.131578947368421,1.0,1.0,0.24,False
15275,NZ_CP016553_1,0.2368421052631578,0.7082940635208019,0.7076183504375924,0.1,False
15276,NZ_CP016553_2,0.0526315789473684,0.3292747032318629,0.3277210226186535,0.28,False
15277,NZ_CP016553_3,0.1842105263157894,0.297006314492817,0.2976943054707207,0.2,False
15278,NZ_CP016553_4,0.1842105263157894,0.1383196768974413,0.1363236644923042,0.08,False
15279,NZ_CP016553_5,0.1842105263157894,0.1275049333428852,0.1278002881535326,0.04,False
15280,NZ_CP016553_6,0.0263157894736842,0.0,0.0,0.06,False
15281,NC_017737_0,0.3333333333333333,0.0,0.0,0.2222222222222222,True
15282,NC_017737_1,0.3333333333333333,0.0,0.0,0.1666666666666666,False
15283,NC_017737_2,0.1428571428571428,0.0,0.0,0.2777777777777778,False
15284,NC_017737_3,0.0952380952380952,0.0,0.0,0.1944444444444444,False
15285,NC_017737_4,0.0952380952380952,0.0,0.0,0.1388888888888889,False
15286,NZ_CP018479_0,0.5294117647058824,0.0,0.0,0.3333333333333333,False
15287,NZ_CP018479_1,0.0588235294117647,0.0,0.0,0.6666666666666666,False
15288,NZ_CP018479_2,0.4117647058823529,0.0,0.0,0.0,True
15289,NZ_LT605586_0,0.1428571428571428,0.0,0.0,1.0,True
15290,NZ_LT605586_1,0.4285714285714285,1.0,0.0,0.0,False
15291,NZ_LT605586_2,0.4285714285714285,0.2002631554901728,0.0,0.0,False
15292,NZ_CP014316_0,0.0909090909090909,1.0,1.0,0.2083333333333333,False
15293,NZ_CP014316_1,0.0909090909090909,0.6654653393749599,0.6661639720962945,0.2916666666666667,False
15294,NZ_CP014316_2,0.8181818181818182,0.0,0.0,0.5,True
15295,NZ_CP012129_0,0.4090909090909091,1.0,1.0,0.1666666666666666,False
15296,NZ_CP012129_1,0.3181818181818182,0.4782930999981808,0.4796696054329929,0.25,False
15297,NZ_CP012129_2,0.1818181818181818,0.3961395554019392,0.3944016729531637,0.5,True
15298,NZ_CP012129_3,0.0909090909090909,0.0,0.0,0.0833333333333333,False
15299,NZ_CP018363_0,0.0833333333333333,1.0,1.0,0.0,False
15300,NZ_CP018363_1,0.0833333333333333,0.7917496383532407,0.7902602893559317,0.0,False
15301,NZ_CP018363_2,0.0833333333333333,0.3790678277887251,0.3790678277887251,0.0,False
15302,NZ_CP018363_3,0.4444444444444444,0.4224041852787136,0.4209148362814045,0.2,False
15303,NZ_CP018363_4,0.0555555555555555,0.0,0.0,0.2,True
15304,NZ_CP018363_5,0.25,0.2292819265226243,0.2277925775253152,0.6,False
15305,NZ_CP021927_0,1.0,1.0,1.0,1.0,True
15306,NZ_CP007576_0,0.1,1.0,1.0,0.2222222222222222,False
15307,NZ_CP007576_1,0.9,0.0,0.0,0.7777777777777778,True
15308,NC_017312_0,0.3,1.0,1.0,0.3333333333333333,False
15309,NC_017312_1,0.7,0.0,0.0,0.6666666666666666,True
15310,NZ_CP020058_0,0.2777777777777778,1.0,1.0,0.1666666666666666,False
15311,NZ_CP020058_1,0.1666666666666666,0.683937125542059,0.6834382643810366,0.2333333333333333,False
15312,NZ_CP020058_2,0.0555555555555555,0.7294055184397226,0.7305567833088061,0.0666666666666666,False
15313,NZ_CP020058_3,0.5,0.0,0.0,0.5333333333333333,True
15314,NZ_CP016530_0,0.75,0.0,0.0,0.48,True
15315,NZ_CP016530_1,0.0833333333333333,0.0,0.0,0.4,False
15316,NZ_CP016530_2,0.1666666666666666,0.0,0.0,0.12,False
15317,NZ_CP009832_0,0.45,1.0,1.0,0.2857142857142857,False
15318,NZ_CP009832_1,0.55,0.0,0.0,0.7142857142857143,True
15319,NZ_CP009452_0,0.2333333333333333,1.0,1.0,0.6666666666666666,False
15320,NZ_CP009452_1,0.0666666666666666,0.9218612591174796,0.0907963255852954,0.3333333333333333,False
15321,NZ_CP009452_2,0.3,0.4614414670736123,0.0,0.0,False
15322,NZ_CP009452_3,0.4,0.0,0.3292718540643225,0.0,False
15323,NZ_CP022050_0,0.0769230769230769,1.0,1.0,0.28,False
15324,NZ_CP022050_1,0.2307692307692307,0.9000771707416639,0.8983198587439902,0.16,False
15325,NZ_CP022050_2,0.6923076923076923,0.0,0.0,0.56,True
15326,NZ_CP011256_0,0.5,1.0,1.0,0.1111111111111111,False
15327,NZ_CP011256_1,0.5,0.0,0.0,0.8888888888888888,True
15328,NZ_CP013979_0,0.0769230769230769,1.0,1.0,0.0,False
15329,NZ_CP013979_1,0.2307692307692307,0.8080369962004331,0.8080369962004331,0.0,False
15330,NZ_CP013979_2,0.1282051282051282,0.573658980277683,0.5717679223481693,0.0,False
15331,NZ_CP013979_3,0.1794871794871795,0.543324316963731,0.543324316963731,0.0,False
15332,NZ_CP013979_4,0.2564102564102564,0.0,0.0,0.0,True
15333,NZ_CP013979_5,0.0256410256410256,0.2388063490048942,0.2388063490048942,0.0,False
15334,NZ_CP013979_6,0.1025641025641025,0.1564638908939955,0.1545728329644818,1.0,False
15335,NC_017999_0,0.0952380952380952,1.0,1.0,0.0344827586206896,False
15336,NC_017999_1,0.0952380952380952,0.7909250290001356,0.794612189095949,0.1034482758620689,False
15337,NC_017999_2,0.1428571428571428,0.7464456002651441,0.7464456002651441,0.1034482758620689,False
15338,NC_017999_3,0.1428571428571428,0.409052561804185,0.4127397218999984,0.1034482758620689,False
15339,NC_017999_4,0.4761904761904761,0.0,0.0,0.1379310344827586,True
15340,NC_017999_5,0.0476190476190476,0.2002195724551439,0.2002195724551439,0.5172413793103449,False
15341,NZ_AP014722_0,0.4,1.0,0.0,1.0,False
15342,NZ_AP014722_1,0.6,0.0,1.0,0.0,True
15343,NZ_CP025051_0,1.0,1.0,1.0,1.0,True
15344,NZ_CP007758_0,0.4,1.0,1.0,0.5,False
15345,NZ_CP007758_1,0.6,0.0,0.0,0.5,False
15346,NZ_CP013106_0,1.0,1.0,1.0,1.0,True
15347,NZ_CP014360_0,0.0714285714285714,1.0,1.0,0.2857142857142857,False
15348,NZ_CP014360_1,0.2857142857142857,0.6695956018106973,0.9303836288613806,0.0,False
15349,NZ_CP014360_2,0.6428571428571429,0.0,0.0,0.7142857142857143,True
15350,NZ_CP017483_0,0.1111111111111111,1.0,1.0,0.3333333333333333,False
15351,NZ_CP017483_1,0.1111111111111111,0.9560232629036418,0.9630302746054452,0.3333333333333333,False
15352,NZ_CP017483_2,0.7777777777777778,0.0,0.0,0.3333333333333333,False
15353,NC_014721_0,0.1,1.0,1.0,0.1428571428571428,False
15354,NC_014721_1,0.9,0.0,0.0,0.8571428571428571,True
15355,NC_015052_0,0.2368421052631578,0.97930373172096,0.9831363777879222,0.1428571428571428,False
15356,NC_015052_1,0.1052631578947368,1.0,1.0,0.1428571428571428,False
15357,NC_015052_2,0.0789473684210526,0.6584192982522897,0.6609961169165299,0.0357142857142857,False
15358,NC_015052_3,0.1842105263157894,0.402465173267986,0.4040402786346368,0.2142857142857142,False
15359,NC_015052_4,0.131578947368421,0.4329578274055273,0.4307386262708838,0.0,False
15360,NC_015052_5,0.2631578947368421,0.0,0.0,0.4642857142857143,True
15361,NZ_CP012394_0,0.8181818181818182,0.5115986540502698,0.5146871381511036,0.8571428571428571,True
15362,NZ_CP012394_1,0.0909090909090909,1.0,1.0,0.0476190476190476,False
15363,NZ_CP012394_2,0.0909090909090909,0.0,0.0,0.0952380952380952,False
15364,NZ_CP014755_0,1.0,0.0,0.0,1.0,True
15365,NZ_CP019229_0,0.1219512195121951,1.0,1.0,0.3333333333333333,False
15366,NZ_CP019229_1,0.024390243902439,0.8363508483790884,0.8460688789422552,0.1666666666666666,False
15367,NZ_CP019229_2,0.024390243902439,0.798730948063156,0.7963922898290757,0.1666666666666666,False
15368,NZ_CP019229_3,0.073170731707317,0.5922921632811342,0.5991743388133832,0.1666666666666666,False
15369,NZ_CP019229_4,0.048780487804878,0.556004425333896,0.5508453912121773,0.1666666666666666,False
15370,NZ_CP019229_5,0.1707317073170731,0.2191779676159844,0.2217247196067225,0.0,False
15371,NZ_CP019229_6,0.1707317073170731,0.2539890735312567,0.2453207532946835,0.0,False
15372,NZ_CP019229_7,0.1707317073170731,0.0340811539324262,0.0228575999827698,0.0,False
15373,NZ_CP019229_8,0.1951219512195122,0.0,0.0,0.0,False
15374,NZ_CP022427_0,0.0588235294117647,1.0,1.0,0.1724137931034483,False
15375,NZ_CP022427_1,0.2352941176470588,0.5798280632149455,0.5784519400743694,0.3103448275862069,False
15376,NZ_CP022427_2,0.1764705882352941,0.2414518559982148,0.243252140807498,0.2413793103448276,False
15377,NZ_CP022427_3,0.5294117647058824,0.0,0.0,0.2758620689655172,True
15378,NZ_CP008823_0,0.9,0.0,0.0,0.75,True
15379,NZ_CP008823_1,0.1,0.0,0.0,0.25,False
15380,NZ_CP015566_0,1.0,1.0,1.0,1.0,True
15381,NC_015145_0,0.2,1.0,1.0,0.0689655172413793,False
15382,NC_015145_1,0.1142857142857142,0.8011102750504671,0.8007471412273218,0.0,False
15383,NC_015145_2,0.1142857142857142,0.6220008010000364,0.6231364530751944,0.0344827586206896,False
15384,NC_015145_3,0.0285714285714285,0.666803706445623,0.6661953550389985,0.1379310344827586,False
15385,NC_015145_4,0.0285714285714285,0.513784381308381,0.512896646476764,0.4482758620689655,False
15386,NC_015145_5,0.0285714285714285,0.3870928755496761,0.3859738267532083,0.1034482758620689,False
15387,NC_015145_6,0.2285714285714285,0.0,0.0,0.1034482758620689,True
15388,NC_015145_7,0.2571428571428571,0.157871848085084,0.1563342864264277,0.1034482758620689,False
15389,NC_017743_0,1.0,1.0,1.0,1.0,True
15390,NZ_CP007253_0,1.0,0.0,0.0,1.0,True
15391,NZ_CP022657_0,0.1,1.0,1.0,0.1363636363636363,False
15392,NZ_CP022657_1,0.9,0.0,0.0,0.8636363636363636,True
15393,NZ_CP022279_0,0.1428571428571428,1.0,1.0,0.0769230769230769,False
15394,NZ_CP022279_1,0.7857142857142857,0.0,0.0,0.5769230769230769,True
15395,NZ_CP022279_2,0.0714285714285714,0.2260751000502912,0.2272644909109059,0.3461538461538461,False
15396,NC_017455_0,1.0,1.0,1.0,1.0,True
15397,NZ_CP015025_0,1.0,0.0,0.0,1.0,True
15398,NZ_CP007810_0,0.0833333333333333,1.0,1.0,1.0,False
15399,NZ_CP007810_1,0.75,0.0,0.0,0.0,False
15400,NZ_CP007810_2,0.1666666666666666,0.0906273944494227,0.0983779431435955,0.0,False
15401,NZ_CP019307_0,1.0,1.0,1.0,0.0,True
15402,NZ_CP025056_0,0.1578947368421052,1.0,1.0,0.0178571428571428,False
15403,NZ_CP025056_1,0.1578947368421052,0.7448445305401162,0.7436953289886942,0.0535714285714285,False
15404,NZ_CP025056_2,0.1578947368421052,0.0,0.0,0.0535714285714285,True
15405,NZ_CP025056_3,0.4736842105263157,0.4756674421510469,0.4745182405996248,0.75,False
15406,NZ_CP025056_4,0.0526315789473684,0.2603566264814457,0.2603566264814457,0.125,False
15407,NC_009632_0,1.0,1.0,1.0,1.0,True
15408,NZ_CP007737_0,0.391304347826087,0.0,0.0,1.0,False
15409,NZ_CP007737_1,0.3478260869565217,0.0,0.0,0.0,True
15410,NZ_CP007737_2,0.2608695652173913,0.0,0.0,0.0,False
15411,NZ_CP011022_0,0.25,1.0,1.0,0.25,False
15412,NZ_CP011022_1,0.75,0.0,0.0,0.75,True
15413,NZ_CP017403_0,0.25,1.0,1.0,0.3,False
15414,NZ_CP017403_1,0.4285714285714285,0.0851506177089912,0.0879412927061843,0.5,True
15415,NZ_CP017403_2,0.3214285714285714,0.0,0.0,0.2,False
15416,NZ_CP009625_0,0.375,1.0,1.0,0.25,False
15417,NZ_CP009625_1,0.5625,0.1564231765097714,0.7308559327822939,0.25,False
15418,NZ_CP009625_2,0.0625,0.0,0.0,0.5,True
15419,NZ_CP023605_0,0.25,1.0,1.0,0.0,False
15420,NZ_CP023605_1,0.75,0.0,0.0,1.0,True
15421,NZ_CP011602_0,0.75,0.0,0.0,0.6521739130434783,True
15422,NZ_CP011602_1,0.25,0.0,0.0,0.3478260869565217,False
15423,NZ_CP020107_0,0.0769230769230769,1.0,1.0,0.1538461538461538,False
15424,NZ_CP020107_1,0.2307692307692307,0.6538321459237257,0.654470771492759,0.2692307692307692,False
15425,NZ_CP020107_2,0.6923076923076923,0.0,0.0,0.5769230769230769,True
15426,NZ_CP010137_0,1.0,1.0,1.0,1.0,True
15427,NZ_CP012127_0,1.0,1.0,1.0,1.0,True
15428,NZ_CP023618_0,0.25,1.0,1.0,0.0,False
15429,NZ_CP023618_1,0.75,0.0,0.0,1.0,True
15430,NZ_CP018413_0,1.0,1.0,1.0,1.0,False
15431,NZ_CP015382_0,1.0,0.0,0.0,1.0,True
15432,NZ_CP007709_0,0.6,1.0,1.0,0.0,False
15433,NZ_CP007709_1,0.4,0.0,0.0,1.0,False
15434,NZ_CP010148_0,0.1,1.0,1.0,0.2631578947368421,False
15435,NZ_CP010148_1,0.9,0.0,0.0,0.7368421052631579,True
15436,NZ_CP024862_0,1.0,1.0,1.0,1.0,True
15437,NZ_CP013402_0,1.0,0.0,0.0,0.0,True
15438,NZ_CP020979_0,1.0,1.0,1.0,1.0,False
15439,NZ_CP007269_0,1.0,0.0,0.0,1.0,True
15440,NZ_CP017638_0,0.1,1.0,1.0,0.2,False
15441,NZ_CP017638_1,0.9,0.0,0.0,0.8,True
15442,NZ_CP012082_0,0.28,1.0,1.0,0.2727272727272727,False
15443,NZ_CP012082_1,0.36,0.1383995004943025,0.1355613675160133,0.5454545454545454,True
15444,NZ_CP012082_2,0.36,0.0,0.0,0.1818181818181818,False
15445,NZ_CP011206_0,0.2692307692307692,1.0,1.0,0.2727272727272727,False
15446,NZ_CP011206_1,0.3846153846153846,0.104608842035258,0.1016636606267853,0.5454545454545454,True
15447,NZ_CP011206_2,0.3461538461538461,0.0,0.0,0.1818181818181818,False
15448,NZ_CP022154_0,0.5,1.0,1.0,0.125,False
15449,NZ_CP022154_1,0.5,0.0,0.0,0.875,True
15450,NZ_CP018040_0,0.25,1.0,1.0,0.25,False
15451,NZ_CP018040_1,0.4285714285714285,0.0398368490527644,0.0366653230872314,0.5833333333333334,True
15452,NZ_CP018040_2,0.3214285714285714,0.0,0.0,0.1666666666666666,False
15453,NZ_CP011286_0,1.0,1.0,1.0,1.0,True
15454,NZ_CP023946_0,0.8181818181818182,0.0,0.0,0.8333333333333334,True
15455,NZ_CP023946_1,0.1818181818181818,0.0,0.0,0.1666666666666666,False
15456,NC_014616_0,0.1,1.0,1.0,0.0357142857142857,False
15457,NC_014616_1,0.1,0.771602911836886,0.7752864475796931,0.0357142857142857,False
15458,NC_014616_2,0.1,0.5816045203267022,0.5816045203267022,0.1071428571428571,False
15459,NC_014616_3,0.3666666666666666,0.3862943498738135,0.3899778856166206,0.5357142857142857,False
15460,NC_014616_4,0.1666666666666666,0.0,0.0,0.1428571428571428,True
15461,NC_014616_5,0.1666666666666666,0.2230608526501045,0.2230608526501045,0.1428571428571428,False
15462,NZ_CP019584_0,0.6923076923076923,1.0,1.0,1.0,True
15463,NZ_CP019584_1,0.3076923076923077,0.0,0.0,0.0,False
15464,NZ_CP016095_0,1.0,1.0,1.0,1.0,True
15465,NC_018139_0,0.8181818181818182,1.0,1.0,0.24,False
15466,NC_018139_1,0.0909090909090909,0.0,0.0,0.48,True
15467,NC_018139_2,0.0909090909090909,0.3394474671126254,0.3366208400126789,0.28,False
15468,NZ_CP010191_0,0.1818181818181818,1.0,1.0,0.2727272727272727,False
15469,NZ_CP010191_1,0.8181818181818182,0.0,0.0,0.7272727272727273,True
15470,NC_008600_0,1.0,1.0,1.0,1.0,True
15471,NZ_CP017442_0,0.1,1.0,1.0,0.2105263157894736,False
15472,NZ_CP017442_1,0.9,0.0,0.0,0.7894736842105263,True
15473,NZ_CP022133_0,0.1,1.0,1.0,0.5,False
15474,NZ_CP022133_1,0.9,0.0,0.0,0.5,True
15475,NC_014378_0,1.0,1.0,1.0,1.0,True
15476,NZ_CP024997_0,0.3333333333333333,1.0,1.0,0.2608695652173913,False
15477,NZ_CP024997_1,0.6666666666666666,0.0,0.0,0.7391304347826086,True
15478,NZ_CP013896_0,0.25,1.0,1.0,0.25,False
15479,NZ_CP013896_1,0.4285714285714285,0.0410251467556165,0.0378621860335655,0.5833333333333334,True
15480,NZ_CP013896_2,0.3214285714285714,0.0,0.0,0.1666666666666666,False
15481,NZ_CP019184_0,1.0,0.0,0.0,1.0,True
15482,NZ_LT906451_0,0.1818181818181818,1.0,1.0,0.375,False
15483,NZ_LT906451_1,0.8181818181818182,0.0,0.0,0.625,True
15484,NZ_HG938355_0,0.25,1.0,1.0,0.2222222222222222,False
15485,NZ_HG938355_1,0.25,0.6164174632634551,0.569456881814026,0.3333333333333333,False
15486,NZ_HG938355_2,0.0833333333333333,0.2927901607473797,0.3466675851185742,0.3333333333333333,False
15487,NZ_HG938355_3,0.4166666666666667,0.0,0.0,0.1111111111111111,True
15488,NZ_CP023941_0,1.0,0.0,0.0,1.0,True
15489,NZ_CP011495_0,0.1,1.0,1.0,0.2857142857142857,False
15490,NZ_CP011495_1,0.9,0.0,0.0,0.7142857142857143,True
15491,NZ_CP023963_0,1.0,0.0,0.0,1.0,True
15492,NZ_CP024889_0,0.0526315789473684,1.0,1.0,0.3333333333333333,False
15493,NZ_CP024889_1,0.4736842105263157,0.6713640270144251,0.6713640270144251,0.1851851851851851,False
15494,NZ_CP024889_2,0.4736842105263157,0.0,0.0,0.4814814814814814,True
15495,NZ_CP023601_0,0.25,1.0,1.0,0.0,False
15496,NZ_CP023601_1,0.75,0.0,0.0,1.0,True
15497,NZ_CP018560_0,0.375,1.0,1.0,0.25,False
15498,NZ_CP018560_1,0.5625,0.1571110513578919,0.1631702477997441,0.25,False
15499,NZ_CP018560_2,0.0625,0.0,0.0,0.5,True
15500,NC_013316_0,1.0,1.0,1.0,1.0,True
