RefSeq,Sequence_length,False_order,GC_Concentration,Time,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Occurance_oriC_0,Occurance_oriC_1,Occurance_oriC_2,Occurance_oriC_3,Occurance_oriC_4,Occurance_oriC_5,Occurance_oriC_6,Occurance_oriC_7,Occurance_oriC_8,Occurance_oriC_9,Z_Occurance_oriC_0,Z_Occurance_oriC_1,Z_Occurance_oriC_2,Z_Occurance_oriC_3,Z_Occurance_oriC_4,Z_Occurance_oriC_5,Z_Occurance_oriC_6,Z_Occurance_oriC_7,Z_Occurance_oriC_8,Z_Occurance_oriC_9,G_Occurance_oriC_0,G_Occurance_oriC_1,G_Occurance_oriC_2,G_Occurance_oriC_3,G_Occurance_oriC_4,G_Occurance_oriC_5,G_Occurance_oriC_6,G_Occurance_oriC_7,G_Occurance_oriC_8,G_Occurance_oriC_9,D_Occurance_oriC_0,D_Occurance_oriC_1,D_Occurance_oriC_2,D_Occurance_oriC_3,D_Occurance_oriC_4,D_Occurance_oriC_5,D_Occurance_oriC_6,D_Occurance_oriC_7,D_Occurance_oriC_8,D_Occurance_oriC_9
NC_012704,2446804,False,0.5745985375207822,195.06942534446716,3300,226566,nan,nan,nan,nan,nan,nan,nan,nan,0.6317363569419676,0.03493030972469902,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan,0.9952090708259029,0.004790929174097069,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NC_022236,1935414,False,0.3818232171514725,163.26736688613892,1934974,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_008618,2089645,True,0.5918431121075589,166.94598078727722,2080304,1901305,205690,1619807,1163370,1005370,nan,nan,nan,nan,0.48858573061312044,0.24535358410505462,0.04474760272021288,0.047926658823765976,0.29525789401358765,0.2905514832802094,nan,nan,nan,nan,0.4666666666666667,0.2,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,nan,nan,nan,nan,0.9990905251726946,0.5360607523151639,0.000909474827305301,0.07711330980463127,0.8191070153740962,0.8049877831739616,nan,nan,nan,nan,0,0,0,0,0,0,nan,nan,nan,nan
NC_009698,3760560,False,0.2818471185142638,302.42163133621216,3760329,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_HF572917,5277676,False,0.5071573169705756,238.91856050491333,4504011,4992326,3164696,nan,nan,nan,nan,nan,nan,nan,0.5639337650033277,0.07709187602231332,0.22755216474196613,nan,nan,nan,nan,nan,nan,nan,0.6923076923076923,0.23076923076923078,0.07692307692307693,nan,nan,nan,nan,nan,nan,nan,0.9994936027022908,0.0005063972977091824,0.6057334173028215,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan
NZ_CP021455,4522913,False,0.6792715225784799,380.15405344963074,75333,935376,nan,nan,nan,nan,nan,nan,nan,nan,0.6387274639721697,0.027939202694496994,nan,nan,nan,nan,nan,nan,nan,nan,0.9230769230769231,0.07692307692307693,nan,nan,nan,nan,nan,nan,nan,nan,0.993105468839586,0.0068945311604140525,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP023505,4074223,False,0.5095781453297966,340.9906384944916,3581380,277,364628,2498903,nan,nan,nan,nan,nan,nan,0.5474138497307205,0.2431739676486758,0.024014721697850988,0.07631400167253345,nan,nan,nan,nan,nan,nan,0.6428571428571429,0.21428571428571427,0.07142857142857142,0.07142857142857142,nan,nan,nan,nan,nan,nan,0.9993844063350185,0.5152361886603131,0.0006155936649815397,0.15751343358902892,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan
NZ_CP009236,3237652,False,0.44659092453419946,267.9107313156128,3235942,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP007667,2187672,False,0.5165957236733844,186.2267029285431,441904,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP007504,2160281,True,0.35032433280670433,173.57953310012817,2136653,187263,621943,1186623,1379749,nan,nan,nan,nan,nan,0.4065467673626235,0.1417683691943182,0.3079110907155295,0.07033979776574678,0.20665806832410175,nan,nan,nan,nan,nan,0.42857142857142855,0.32142857142857145,0.10714285714285714,0.10714285714285714,0.03571428571428571,nan,nan,nan,nan,nan,0.791068873516442,0.10387653615438319,0.8165904150037315,0.10387653615438319,0.5842599192580196,nan,nan,nan,nan,nan,0,0,0,0,0,nan,nan,nan,nan,nan
NZ_AP014653,2770164,False,0.3282845347784463,123.67130732536316,12010,242641,nan,nan,nan,nan,nan,nan,nan,nan,0.6322385235215401,0.03442814314512655,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan,0.9967155705646203,0.0032844294353796544,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP024528,5297108,False,0.5748261126637403,445.8083140850067,5261056,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5554503415354233,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6663510246062698,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013980,2693398,False,0.3313542966913913,227.3278603553772,2038,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_015520,3135972,False,0.4345191857580361,264.5471308231354,6064,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_009495,3886916,False,0.2824468035841268,309.3542203903198,3886685,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_LN901633,7547693,True,0.6377106223053852,591.2872083187103,71867,3497284,nan,nan,nan,nan,nan,nan,nan,nan,0.5713524597555795,0.0953142069110872,nan,nan,nan,nan,nan,nan,nan,nan,0.7142857142857143,0.2857142857142857,nan,nan,nan,nan,nan,nan,nan,nan,0.9997716649810241,0.00022833501897590036,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NC_016912,2692570,False,0.3281456006714774,110.05933022499084,17900,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP023275,2814086,False,0.38844655067400213,227.92925786972046,700,980530,nan,nan,nan,nan,nan,nan,nan,nan,0.6331033041849653,0.03356336248170145,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan,0.9993099125548957,0.0006900874451043482,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NC_017191,3939203,False,0.4582099475452268,231.36949849128723,28529,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013451,1121886,False,0.6759875780605159,95.45816373825073,902535,6546,427596,nan,nan,nan,nan,nan,nan,nan,0.25,0.05555555555555555,0.027777777777777776,nan,nan,nan,nan,nan,nan,nan,0.75,0.16666666666666666,0.08333333333333333,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan
NZ_CP010520,3611897,False,0.2735377005490467,300.94840478897095,3594390,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP016071,3354689,False,0.4435576591451547,138.4818811416626,1182478,3269861,nan,nan,nan,nan,nan,nan,nan,nan,0.5831453509634786,0.08352131570318806,nan,nan,nan,nan,nan,nan,nan,nan,0.75,0.25,nan,nan,nan,nan,nan,nan,nan,nan,0.9994360528904358,0.0005639471095642001,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP021015,5094694,False,0.6467008617200563,225.18072605133057,5034419,3288877,nan,nan,nan,nan,nan,nan,nan,nan,0.6362213952039101,0.03044527146275654,nan,nan,nan,nan,nan,nan,nan,nan,0.9090909090909091,0.09090909090909091,nan,nan,nan,nan,nan,nan,nan,nan,0.9995732765208213,0.00042672347917871445,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013862,3858284,False,0.4211996835899068,304.44265627861023,2710506,2361038,5030,nan,nan,nan,nan,nan,nan,nan,0.5095961444448018,0.13746267908460988,0.25146219166323996,nan,nan,nan,nan,nan,nan,nan,0.5294117647058824,0.4117647058823529,0.058823529411764705,nan,nan,nan,nan,nan,nan,nan,0.9993766686285231,0.000623331371476743,0.6955630455779551,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan
NC_015975,2066652,False,0.434694375250405,192.9135546684265,2062399,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013678,4936308,False,0.6369843615916997,219.53104209899902,4925704,616762,4295802,nan,nan,nan,nan,nan,nan,nan,0.631185109817436,0.017937697200107867,0.032008678763653486,nan,nan,nan,nan,nan,nan,nan,0.8947368421052632,0.05263157894736842,0.05263157894736842,nan,nan,nan,nan,nan,nan,nan,0.9988184873470448,0.0011815126529551856,0.04339445734359204,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan
NZ_CP013651,1874337,False,0.42212206236125094,159.671302318573,1457945,86,nan,nan,nan,nan,nan,nan,nan,nan,0.6054966631504533,0.0611700035162134,nan,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan,nan,0.9983081712695416,0.0016918287304583668,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013046,5471721,False,0.592338498253109,508.22142815589905,5462147,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP016539,3261818,False,0.49976393532686375,141.76111960411072,11305,2420345,nan,nan,nan,nan,nan,nan,nan,nan,0.6386070270103983,0.02805963965626833,nan,nan,nan,nan,nan,nan,nan,nan,0.9166666666666666,0.08333333333333333,nan,nan,nan,nan,nan,nan,nan,nan,0.9991544143645283,0.0008455856354716573,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NC_012815,1938483,False,0.6048203672665687,164.58622789382935,3738,530645,nan,nan,nan,nan,nan,nan,nan,nan,0.5201899190659213,0.14647674760074536,nan,nan,nan,nan,nan,nan,nan,nan,0.5625,0.4375,nan,nan,nan,nan,nan,nan,nan,nan,0.9980697571977639,0.0019302428022360818,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NC_018081,2827741,False,0.3693683403112237,131.9261326789856,890252,2814475,nan,nan,nan,nan,nan,nan,nan,nan,0.6108492150054068,0.055817451661259926,nan,nan,nan,nan,nan,nan,nan,nan,0.8333333333333334,0.16666666666666666,nan,nan,nan,nan,nan,nan,nan,nan,0.9992143116828869,0.0007856883171131201,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP024890,5592192,True,0.7049657808601707,250.45110273361206,4760541,31778,3768247,621970,3147464,1685700,2215612,nan,nan,nan,0.31876886030217805,0.10230582114604153,0.057820568745956515,0.39089737997199214,0.16695956548135027,0.24820679167246684,0.19665354729250328,nan,nan,nan,0.17307692307692307,0.17307692307692307,0.17307692307692307,0.17307692307692307,0.1346153846153846,0.1346153846153846,0.038461538461538464,nan,nan,nan,0.783229657829611,0.13384054036120152,0.000384783160946478,0.9996152168390534,0.3662633118286662,0.610004990402016,0.5514991034159714,nan,nan,nan,0,0,0,0,0,0,0,nan,nan,nan
NC_010556,3034136,False,0.4771829608165224,279.29972195625305,23127,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP006999,1866010,True,0.3326434477843098,150.21489214897156,1865464,1593566,497815,nan,nan,nan,nan,nan,nan,nan,0.47574420184197624,0.2612555453844434,0.0798113537135793,nan,nan,nan,nan,nan,nan,nan,0.42857142857142855,0.3333333333333333,0.23809523809523808,nan,nan,nan,nan,nan,nan,nan,0.9986611769545002,0.45043330281999683,0.0013388230454998151,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan
NZ_CP021539,5402261,False,0.5738289949337879,239.53754901885986,446469,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5554565433286492,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6663696299859476,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP023518,3779890,False,0.6649436888375059,321.32893109321594,1794629,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013953,2955147,False,0.32959781696138973,264.5919494628906,9400,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP014231,2194935,True,0.2979240843122917,174.4462764263153,1198052,2179434,528338,1561014,952234,nan,nan,nan,nan,nan,0.27777777777777773,0.25555555555555554,0.21526260479017986,0.2111111111111111,0.17081816034573546,nan,nan,nan,nan,nan,0.3333333333333333,0.26666666666666666,0.2,0.13333333333333333,0.06666666666666667,nan,nan,nan,nan,nan,0.5,0.5,0.4457878143705396,0.5,0.4457878143705397,nan,nan,nan,nan,nan,0,0,0,0,0,nan,nan,nan,nan,nan
NZ_CP016175,2067932,False,0.41225726958139824,191.7063295841217,2066322,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_011658,5269030,False,0.35591218877098824,420.15310859680176,5265952,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP021647,1188838,False,0.4292266902639384,115.42996859550476,4246,757877,522854,865264,nan,nan,nan,nan,nan,nan,0.23076923076923075,0.05128205128205129,0.025641025641025644,0.025641025641025644,nan,nan,nan,nan,nan,nan,0.6923076923076923,0.15384615384615385,0.07692307692307693,0.07692307692307693,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan
NZ_CP021768,4512703,False,0.6662120241460606,426.0600185394287,15692,4113993,2553173,nan,nan,nan,nan,nan,nan,nan,0.6059329645791779,0.030430671784458563,0.29748881795448695,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.09090909090909091,0.09090909090909091,nan,nan,nan,nan,nan,nan,nan,0.9996170755557152,0.00038292444428478234,0.8015573629543699,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan
NC_016786,2427149,False,0.5343417318013851,206.17780590057373,2414831,273748,514930,1754982,nan,nan,nan,nan,nan,nan,0.4994797922190412,0.3326692948434411,0.10010150122777876,0.019038726299477327,nan,nan,nan,nan,nan,nan,0.5,0.3888888888888889,0.05555555555555555,0.05555555555555555,nan,nan,nan,nan,nan,nan,0.9984393766571237,0.6091189956414343,0.2447489481277807,0.0015606233428764327,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan
NZ_CP018908,2094030,False,0.4110241973610693,89.34445929527283,2076920,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP015516,2886481,False,0.3695731931026049,253.8592164516449,7136,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP019221,6078402,False,0.6760183021787635,276.18640303611755,37244,4519429,1589578,3309680,nan,nan,nan,nan,nan,nan,0.5276618889788961,0.08344922213221502,0.17192730562988154,0.17523613484608716,nan,nan,nan,nan,nan,nan,0.5833333333333334,0.25,0.08333333333333333,0.08333333333333333,nan,nan,nan,nan,nan,nan,0.9996523336033548,0.00034766639664507437,0.4324485835563112,0.44237507120492814,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan
NZ_CP015607,4070488,False,0.41408843362270076,317.92236042022705,128702,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_017454,3714272,True,0.6103193304098353,346.5779621601105,3679653,3038490,654167,nan,nan,nan,nan,nan,nan,nan,0.20037736260110983,0.4440670818433346,0.0352898611616855,nan,nan,nan,nan,nan,nan,nan,0.6,0.3333333333333333,0.06666666666666667,nan,nan,nan,nan,nan,nan,nan,0.0011320878033295179,0.9988679121966705,0.03920291681838983,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan
NZ_CP020381,4433542,False,0.6560576171377197,402.7901439666748,4433240,3925158,nan,nan,nan,nan,nan,nan,nan,nan,0.5827143499563379,0.08395231671032888,nan,nan,nan,nan,nan,nan,nan,nan,0.75,0.25,nan,nan,nan,nan,nan,nan,nan,nan,0.9981430498690135,0.0018569501309866343,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP022127,5377031,False,0.5735025518729574,505.39414525032043,2469730,5375816,nan,nan,nan,nan,nan,nan,nan,nan,0.5718373447610269,0.078696284538892,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan,0.8155120342830808,0.136088853616676,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP006882,2111515,False,0.6008609931731482,182.3214304447174,346,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_022357,3130594,True,0.561040492634944,269.1227147579193,3130026,326727,nan,nan,nan,nan,nan,nan,nan,nan,0.16739069305386223,0.49927597361280446,nan,nan,nan,nan,nan,nan,nan,nan,0.5,0.5,nan,nan,nan,nan,nan,nan,nan,nan,0.002172079161586682,0.9978279208384133,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP018197,3935874,False,0.41447973182068326,170.8011372089386,2796,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP018796,2600578,False,0.43577812317107967,237.9714970588684,1063135,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP015529,5924026,False,0.7062624303134388,542.6779487133026,5727535,537231,4370298,1467432,3475973,2398598,2905365,nan,nan,nan,0.44431975077181085,0.07704777059571054,0.1880174973771084,0.2646753305838623,0.1379105749841024,0.2441516969343168,0.0475780533567676,nan,nan,nan,0.3333333333333333,0.23076923076923078,0.20512820512820512,0.07692307692307693,0.07692307692307693,0.05128205128205128,0.02564102564102564,nan,nan,nan,0.9996259189820992,0.00037408101790081805,0.35892428700312007,0.71710291482851,0.3368086480292303,0.681173039520899,0.11709313442927716,nan,nan,nan,0,0,0,0,0,0,0,nan,nan,nan
NZ_CP016371,3929772,False,0.4649895719140958,309.86000299453735,3962,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP011345,3018390,True,0.38036403513131173,249.23396277427673,265416,3018316,nan,nan,nan,nan,nan,nan,nan,nan,0.49909840047252807,0.1675682661941386,nan,nan,nan,nan,nan,nan,nan,nan,0.5,0.5,nan,nan,nan,nan,nan,nan,nan,nan,0.9972952014175842,0.0027047985824157905,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013845,3922099,False,0.2817004364244758,304.086829662323,3922046,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_021006,2024476,False,0.3984991671919055,91.78748273849487,1109532,5972,nan,nan,nan,nan,nan,nan,nan,nan,0.5475481036846636,0.1193024380772436,nan,nan,nan,nan,nan,nan,nan,nan,0.6428571428571429,0.35714285714285715,nan,nan,nan,nan,nan,nan,nan,nan,0.9997871681968477,0.0007644570888736268,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013338,5492557,False,0.5566258119852011,464.88029408454895,2411,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5554524939795409,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.6663574819386227,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP016679,2172899,False,0.5173263920688445,174.728746175766,1943996,215408,nan,nan,nan,nan,nan,nan,nan,nan,0.6328060965030363,0.03386057016363036,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan,0.9984182895091088,0.001581710490891064,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NC_011375,1815785,False,0.3856860806758509,156.52603554725647,5092,1643190,nan,nan,nan,nan,nan,nan,nan,nan,0.5819767374304273,0.08468992923623941,nan,nan,nan,nan,nan,nan,nan,nan,0.75,0.25,nan,nan,nan,nan,nan,nan,nan,nan,0.9959302122912818,0.004069787708718242,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP023541,4884467,False,0.5068976819784021,411.69225907325745,16212,1280006,2841263,nan,nan,nan,nan,nan,nan,nan,0.6059572604097219,0.030406375953914554,0.1555591111166963,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.09090909090909091,0.09090909090909091,nan,nan,nan,nan,nan,nan,nan,0.9996899630473473,0.000310036952652748,0.37576824244099793,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan
