RefSeq,Sequence_length,False_order,GC_Concentration,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Occurance_oriC_0,Occurance_oriC_1,Occurance_oriC_2,Occurance_oriC_3,Occurance_oriC_4,Occurance_oriC_5,Occurance_oriC_6,Occurance_oriC_7,Occurance_oriC_8,Occurance_oriC_9
NZ_CP014166,4056281,False,0.43852854375720024,3237,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP012483,5370032,False,0.3522362622792564,80166,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP012972,2726242,False,0.32892531183952123,15623,2045610,nan,nan,nan,nan,nan,nan,nan,nan,0.7,0.3,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP018145,6437015,False,0.47241881524277946,5468392,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP015883,2873100,False,0.3744941004489924,4834,252699,nan,nan,nan,nan,nan,nan,nan,nan,0.75,0.25,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP017713,2951508,False,0.4312056752006093,1038,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_016784,4019861,False,0.465065085583805,4171,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013747,5043757,False,0.6465880493449625,2319831,5033773,594123,1774679,3638625,4127597,4384868,nan,nan,nan,0.1794871794871795,0.23076923076923078,0.1794871794871795,0.1794871794871795,0.15384615384615385,0.05128205128205128,0.02564102564102564,nan,nan,nan
NZ_CP015375,4211343,False,0.4350747493139362,393057,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP012908,2765686,False,0.6169156585382433,12406,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP016026,1856787,False,0.39081919466260806,1163851,1846232,nan,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP014616,4674191,False,0.4033930149623753,23901,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP021001,5015124,False,0.6478954458553766,4993531,1717072,nan,nan,nan,nan,nan,nan,nan,nan,0.8,0.2,nan,nan,nan,nan,nan,nan,nan,nan
NC_015425,2773157,False,0.2848965997958284,2744705,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_AP012327,2337234,True,0.562823405786498,6286,1485143,1732621,1943804,nan,nan,nan,nan,nan,nan,0.5,0.3888888888888889,0.05555555555555555,0.05555555555555555,nan,nan,nan,nan,nan,nan
NC_020272,3928857,False,0.4662020022617265,3924755,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP021111,5380929,False,0.6754341118420258,5326728,2450448,2924656,nan,nan,nan,nan,nan,nan,nan,0.7777777777777778,0.1111111111111111,0.1111111111111111,nan,nan,nan,nan,nan,nan,nan
NZ_CP016189,5604845,False,0.6426311521549659,5604710,1929209,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP014924,3437918,False,0.4717872852115728,1165045,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP024482,5356173,False,0.573863465575141,5320170,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP016953,2275471,False,0.412697854641962,595974,2275441,nan,nan,nan,nan,nan,nan,nan,nan,0.5,0.5,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP006770,2107382,False,0.417133675811979,1870826,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP017697,2956605,False,0.43281364943913714,39330,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP011069,1862487,False,0.38362308032217135,2871,1664936,nan,nan,nan,nan,nan,nan,nan,nan,0.75,0.25,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP010433,1958651,False,0.6048581396073114,1955738,530645,nan,nan,nan,nan,nan,nan,nan,nan,0.5625,0.4375,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP016773,1344614,True,0.48563825752223316,2257,869584,270792,417621,1124029,603061,nan,nan,nan,nan,0.3,0.25,0.2,0.1,0.1,0.05,nan,nan,nan,nan
NZ_CP020989,5072307,False,0.6477218354488401,5029003,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP018762,3424892,False,0.6989846687136412,262594,2915099,1522212,1012349,674508,2242879,2579472,nan,nan,nan,0.14893617021276595,0.19148936170212766,0.19148936170212766,0.14893617021276595,0.14893617021276595,0.1276595744680851,0.0425531914893617,nan,nan,nan
NC_007503,2401520,False,0.4204970185549152,2399969,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013216,2100988,False,0.40219887024580814,837,1386126,nan,nan,nan,nan,nan,nan,nan,nan,0.6923076923076923,0.3076923076923077,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP011939,3694837,False,0.4623454295818733,1073938,3659714,nan,nan,nan,nan,nan,nan,nan,nan,0.7,0.3,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP015604,1456516,True,0.46961104443754825,260791,631353,1301682,30192,1192195,514315,nan,nan,nan,nan,0.38461538461538464,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.038461538461538464,0.038461538461538464,nan,nan,nan,nan
NZ_CP013988,2054328,False,0.39427832361726073,7400,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_016604,6415739,False,0.6549052260386528,1871728,1294441,2412963,3321059,nan,nan,nan,nan,nan,nan,0.6428571428571429,0.21428571428571427,0.07142857142857142,0.07142857142857142,nan,nan,nan,nan,nan,nan
NZ_CP012723,5228656,False,0.3537939768843083,5225579,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_016932,2368850,False,0.5209641809316757,2367796,216257,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
NZ_FO082820,4239731,True,0.6197343652226993,135475,3792449,2703149,863378,nan,nan,nan,nan,nan,nan,0.06666666666666667,0.6,0.2,0.13333333333333333,nan,nan,nan,nan,nan,nan
NC_020566,2759457,False,0.32850629670982373,12964,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_012924,2095898,False,0.41106819129556876,2094287,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP019628,4594697,False,0.39055915983143175,1882246,4635,418852,1481438,nan,nan,nan,nan,nan,nan,0.45,0.45,0.05,0.05,nan,nan,nan,nan,nan,nan
NZ_CP014144,2191044,False,0.4018504420723637,2018986,890033,1638911,1342205,nan,nan,nan,nan,nan,nan,0.3,0.3,0.3,0.1,nan,nan,nan,nan,nan,nan
NZ_CP018898,4321461,False,0.6568757649322764,4313205,3199981,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP016395,4007450,False,0.4659653894621268,3787,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP021500,4180819,False,0.4332962034472193,3382,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP007200,2870277,False,0.3802134776538989,2869296,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP010526,2860508,False,0.32847137641286095,27412,256570,nan,nan,nan,nan,nan,nan,nan,nan,0.875,0.125,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013845,3922099,False,0.2817004364244758,3922046,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP017066,3259858,False,0.44548903663901923,1415,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP014795,4300706,False,0.4593434194292751,2437245,40634,nan,nan,nan,nan,nan,nan,nan,nan,0.5833333333333334,0.4166666666666667,nan,nan,nan,nan,nan,nan,nan,nan
NZ_LT903847,4792490,False,0.506985721409956,740078,4786764,2759792,nan,nan,nan,nan,nan,nan,nan,0.5294117647058824,0.4117647058823529,0.058823529411764705,nan,nan,nan,nan,nan,nan,nan
NZ_AP012496,4043042,False,0.43886731822226926,3237,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_011567,2846746,False,0.4177675142074495,2663,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_016787,2478364,True,0.535029156330547,2473140,269187,1974154,nan,nan,nan,nan,nan,nan,nan,0.6923076923076923,0.15384615384615385,0.15384615384615385,nan,nan,nan,nan,nan,nan,nan
NZ_CP004870,5631672,False,0.3530518112560533,2650,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP016783,1410107,True,0.47757156017238406,1312797,302243,1048072,462985,778332,899956,nan,nan,nan,nan,0.42857142857142855,0.2571428571428571,0.14285714285714285,0.08571428571428572,0.05714285714285714,0.02857142857142857,nan,nan,nan,nan
NZ_CP015557,2142184,False,0.413207268843386,780,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_016791,4613747,False,0.3725566226323203,4608870,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP015272,6175731,False,0.6756670586850366,37223,3412555,1587996,4060817,4584149,nan,nan,nan,nan,nan,0.5384615384615384,0.23076923076923078,0.07692307692307693,0.07692307692307693,0.07692307692307693,nan,nan,nan,nan,nan
NZ_CP023687,5349924,False,0.6853738483013965,4540420,3620132,2200631,3150122,nan,nan,nan,nan,nan,nan,0.5,0.3888888888888889,0.05555555555555555,0.05555555555555555,nan,nan,nan,nan,nan,nan
NZ_CP006874,2974403,False,0.37957297649309796,2973499,1015036,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP014392,2918010,False,0.3278528860422,13105,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP024275,4778550,False,0.5071944418285882,4128290,820613,nan,nan,nan,nan,nan,nan,nan,nan,0.6363636363636364,0.36363636363636365,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP011528,2725654,False,0.32830505999660997,16147,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP018926,5192910,False,0.5952419741532204,4579700,1332306,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
NC_015687,3942462,False,0.309272479988393,11420,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP017112,4165121,False,0.4359978977801605,4162138,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP016826,2337866,False,0.5218250318880552,2336793,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_010545,2369219,True,0.6418524416695967,8977,1311342,1958487,295059,942759,583623,nan,nan,nan,nan,0.4166666666666667,0.2916666666666667,0.16666666666666666,0.041666666666666664,0.041666666666666664,0.041666666666666664,nan,nan,nan,nan
NC_006448,1796846,False,0.39091663948941646,886,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP018979,5228864,False,0.5072652492013562,2015593,5225507,nan,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan,nan
NC_017191,3939203,False,0.4582099475452268,28529,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP009933,5749410,True,0.2960707272572316,4466649,4779,2057951,nan,nan,nan,nan,nan,nan,nan,0.5625,0.375,0.0625,nan,nan,nan,nan,nan,nan,nan
NZ_CP021252,2758551,False,0.5912879624121504,193287,2739641,1142681,2291817,nan,nan,nan,nan,nan,nan,0.6923076923076923,0.15384615384615385,0.07692307692307693,0.07692307692307693,nan,nan,nan,nan,nan,nan
NZ_CP021366,4077222,False,0.6408753312917472,4018146,370216,nan,nan,nan,nan,nan,nan,nan,nan,0.8125,0.1875,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP009828,2709797,False,0.32894419766499117,28224,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP011803,5732880,False,0.2993921030965239,4602365,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP017952,2098647,False,0.36833445548489097,2092502,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP009981,5227467,False,0.3537789908573311,4494121,2916,nan,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP014786,2234097,False,0.38655752189810916,1165624,9935,nan,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP011546,2419437,False,0.6549792369051147,2417918,461451,1331089,1550454,914488,1094802,1779319,nan,nan,nan,0.4166666666666667,0.20833333333333334,0.125,0.125,0.041666666666666664,0.041666666666666664,0.041666666666666664,nan,nan,nan
NZ_CP014950,4826045,False,0.641495468857004,4825795,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP018796,2600578,False,0.43577812317107967,1063135,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_022777,2807481,False,0.28812982171562335,25505,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_018077,991702,True,0.2930789692871447,16832,620972,210159,377332,483969,730123,nan,nan,nan,nan,0.1875,0.34375,0.21875,0.15625,0.0625,0.03125,nan,nan,nan,nan
NZ_CP016766,2187209,False,0.4157234173780375,1849947,16,nan,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan,nan
NC_015725,948121,True,0.29288877685443104,922566,360793,582065,42454,466998,194243,nan,nan,nan,nan,0.05555555555555555,0.2777777777777778,0.2777777777777778,0.16666666666666666,0.1111111111111111,0.1111111111111111,nan,nan,nan,nan
NC_018593,2882234,False,0.3804042281091681,2881253,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP007240,1709790,False,0.3859895074833751,5351,1526246,nan,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP019618,2996793,False,0.379856733514794,1691,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_021825,2981886,False,0.3798025813193395,2980873,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP011278,3903017,False,0.46660698633902953,2393,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP014881,2563677,False,0.40841572475783805,2219268,224134,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP021199,1649945,False,0.37564282445778496,1649006,1170020,1339807,270768,nan,nan,nan,nan,nan,nan,0.6428571428571429,0.14285714285714285,0.14285714285714285,0.07142857142857142,nan,nan,nan,nan,nan,nan
NZ_CP007539,2810186,False,0.3281900201623665,2371144,937720,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP007686,2932501,False,0.3804309018138442,2931597,990185,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP019945,2885865,False,0.3285389302687409,7938,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_018586,2976958,False,0.3793103564108059,2975946,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP019512,3111017,True,0.3723010835363484,3102378,541106,nan,nan,nan,nan,nan,nan,nan,nan,0.9166666666666666,0.08333333333333333,nan,nan,nan,nan,nan,nan,nan,nan
NC_022239,2233640,False,0.38234406618792643,2798,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP024618,5302502,False,0.5068081068144812,4893091,37,nan,nan,nan,nan,nan,nan,nan,nan,0.875,0.125,nan,nan,nan,nan,nan,nan,nan,nan
NC_011837,3896121,False,0.31993641881245477,3884770,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_017253,641716,True,0.26286394604466773,637999,448149,nan,nan,nan,nan,nan,nan,nan,nan,0.9090909090909091,0.09090909090909091,nan,nan,nan,nan,nan,nan,nan,nan
NC_012467,2111882,False,0.3974582860216622,909,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP015016,2355392,False,0.44690310572507674,2354313,1337208,nan,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP006910,2013842,False,0.3543803337103904,1032,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013261,2370761,False,0.520963100034124,2369751,216280,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013023,5354277,False,0.47294172490515524,655472,5348330,nan,nan,nan,nan,nan,nan,nan,nan,0.75,0.25,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP007656,3830427,False,0.5065116761133941,2490169,718206,nan,nan,nan,nan,nan,nan,nan,nan,0.5625,0.4375,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP023563,3796663,True,0.7083625805081989,354476,2610135,3052633,3528334,1585423,924997,2259172,56862,nan,nan,0.14,0.18,0.18,0.18,0.14,0.1,0.06,0.02,nan,nan
NZ_CP020893,3929787,False,0.46499135958259313,3881,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP010300,2872771,False,0.3274987807938746,13028,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP020356,2339255,False,0.5219354025106284,2763,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP007674,2839253,False,0.3281239819065085,14244,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP015114,2659676,False,0.3470539268692878,1555882,2111,nan,nan,nan,nan,nan,nan,nan,nan,0.375,0.625,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP012119,2917985,False,0.32808599084642315,2007255,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_AP012330,2313752,False,0.5637669897205924,931,223728,1143333,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.09090909090909091,0.09090909090909091,nan,nan,nan,nan,nan,nan,nan
NZ_AP014653,2770164,False,0.3282845347784463,12010,242641,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP024257,4886938,False,0.5077080986089858,209158,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP015287,3188516,False,0.6900736894530245,3034130,733422,293509,nan,nan,nan,nan,nan,nan,nan,0.42857142857142855,0.42857142857142855,0.14285714285714285,nan,nan,nan,nan,nan,nan,nan
NZ_CP009258,2989591,True,0.37997505344376536,2051619,63,nan,nan,nan,nan,nan,nan,nan,nan,0.3,0.7,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013953,2955147,False,0.32959781696138973,9400,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP017080,4919373,False,0.42379140593730136,4915331,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP016087,6216458,False,0.29545602978416324,6204759,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP019595,2790204,False,0.3291895502981144,24455,2095641,nan,nan,nan,nan,nan,nan,nan,nan,0.7,0.3,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP007459,2979105,False,0.3794629595130081,2978202,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP007595,4593579,False,0.6278788282513482,2884616,40935,1642478,2082645,3272164,nan,nan,nan,nan,nan,0.3,0.3,0.3,0.06666666666666667,0.03333333333333333,nan,nan,nan,nan,nan
NZ_CP014239,2442446,False,0.5667216388816785,1184014,2442373,nan,nan,nan,nan,nan,nan,nan,nan,0.6,0.4,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP006859,3032624,False,0.37956271532507824,265,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP009623,2474434,False,0.35765997395768084,2049948,213475,1005233,nan,nan,nan,nan,nan,nan,nan,0.6428571428571429,0.2857142857142857,0.07142857142857142,nan,nan,nan,nan,nan,nan,nan
NC_022878,3022186,False,0.3861201792345011,3005228,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013327,2337920,False,0.5218360765124556,2336848,984373,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
NZ_AP017931,1950487,False,0.412279087222832,25,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP017156,2391700,False,0.3413425596855793,2078825,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP015727,5352307,False,0.35278880677061314,4685207,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP023185,6138996,False,0.5595457302790229,2599582,6127515,nan,nan,nan,nan,nan,nan,nan,nan,0.75,0.25,nan,nan,nan,nan,nan,nan,nan,nan
NC_017218,2327492,False,0.5872699025388701,2307195,812146,1382737,598007,2029460,nan,nan,nan,nan,nan,0.4166666666666667,0.375,0.125,0.041666666666666664,0.041666666666666664,nan,nan,nan,nan,nan
NC_009617,6000632,False,0.29855588544673295,5985591,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_018065,3969327,False,0.3860316874875766,141983,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_010471,1796284,False,0.38989101946017446,2528,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP024239,4906680,False,0.5079946114276863,2822195,4463207,1574123,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.09090909090909091,0.09090909090909091,nan,nan,nan,nan,nan,nan,nan
NZ_CP014790,2894716,False,0.38036201133375436,2893845,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_016047,4207222,False,0.4382347781980604,3440,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP014435,2919720,False,0.3278372583672407,13131,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP008926,1844804,False,0.3848126955492291,1006896,822946,nan,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP023580,4411436,False,0.6561316995191588,4411133,3903519,nan,nan,nan,nan,nan,nan,nan,nan,0.75,0.25,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP024289,5074559,False,0.5089484623195828,3898612,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP023275,2814086,False,0.38844655067400213,700,980530,nan,nan,nan,nan,nan,nan,nan,nan,0.9,0.1,nan,nan,nan,nan,nan,nan,nan,nan
NC_018712,2151145,False,0.39486784944761977,2150682,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP018866,4899141,False,0.36129864398677236,4735807,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013217,2964527,False,0.36673708824375695,2915643,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP018908,2094030,False,0.4110241973610693,2076920,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP015192,2403454,False,0.5207817582529144,2402400,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
