RefSeq,Sequence_length,GC_Concentration,Time,oriC_middles_0,oriC_middles_1,oriC_middles_2,oriC_middles_3,oriC_middles_4,oriC_middles_5,oriC_middles_6,oriC_middles_7,oriC_middles_8,oriC_middles_9,Avg_Occurance_oriC_0,Avg_Occurance_oriC_1,Avg_Occurance_oriC_2,Avg_Occurance_oriC_3,Avg_Occurance_oriC_4,Avg_Occurance_oriC_5,Avg_Occurance_oriC_6,Avg_Occurance_oriC_7,Avg_Occurance_oriC_8,Avg_Occurance_oriC_9,Z_Occurance_oriC_0,Z_Occurance_oriC_1,Z_Occurance_oriC_2,Z_Occurance_oriC_3,Z_Occurance_oriC_4,Z_Occurance_oriC_5,Z_Occurance_oriC_6,Z_Occurance_oriC_7,Z_Occurance_oriC_8,Z_Occurance_oriC_9,G_A_Occurance_oriC_0,G_A_Occurance_oriC_1,G_A_Occurance_oriC_2,G_A_Occurance_oriC_3,G_A_Occurance_oriC_4,G_A_Occurance_oriC_5,G_A_Occurance_oriC_6,G_A_Occurance_oriC_7,G_A_Occurance_oriC_8,G_A_Occurance_oriC_9,G_N_Occurance_oriC_0,G_N_Occurance_oriC_1,G_N_Occurance_oriC_2,G_N_Occurance_oriC_3,G_N_Occurance_oriC_4,G_N_Occurance_oriC_5,G_N_Occurance_oriC_6,G_N_Occurance_oriC_7,G_N_Occurance_oriC_8,G_N_Occurance_oriC_9,D_Occurance_oriC_0,D_Occurance_oriC_1,D_Occurance_oriC_2,D_Occurance_oriC_3,D_Occurance_oriC_4,D_Occurance_oriC_5,D_Occurance_oriC_6,D_Occurance_oriC_7,D_Occurance_oriC_8,D_Occurance_oriC_9
NZ_CP016514,4751447,0.521917638984503,"(264.00241589546204, 0.9376354217529297, 287.69414162635803)",4017130,807854,125,nan,nan,nan,nan,nan,nan,nan,0.3075,0.12083333333333333,0.07166666666666666,nan,nan,nan,nan,nan,nan,nan,0.75,0.08333333333333333,0.16666666666666666,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,0.48,0.4,0.12,nan,nan,nan,nan,nan,nan,nan
NZ_CP015878,7309421,0.670369787155508,"(400.8572301864624, 2.3465735912323, 473.77560210227966)",4351737,2131072,7258114,1305419,6540914,nan,nan,nan,nan,nan,0.5760869565217391,0.36812414712469377,0.27465535524920465,0.25657033111185334,0.22041460848623518,nan,nan,nan,nan,nan,0.30434782608695654,0.391304347826087,0.043478260869565216,0.043478260869565216,0.21739130434782608,nan,nan,nan,nan,nan,1.0,0.7149822614203182,0.0,0.43089901963853966,0.24676771114002072,nan,nan,nan,nan,nan,1.0,0.7140360662088917,0.0,0.4299528244271132,0.24676771114002072,nan,nan,nan,nan,nan,0.0,0.0,0.7073170731707317,0.12195121951219512,0.17073170731707318,nan,nan,nan,nan,nan
NZ_CP015346,4721861,0.43590779144070524,"(289.82478427886963, 1.4389443397521973, 348.0661451816559)",4704642,2324868,nan,nan,nan,nan,nan,nan,nan,nan,0.6454545454545454,0.35454545454545455,nan,nan,nan,nan,nan,nan,nan,nan,0.18181818181818182,0.8181818181818182,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.4,0.6,nan,nan,nan,nan,nan,nan,nan,nan
NZ_LN831026,2463666,0.5352421959794875,"(153.99485206604004, 0.881821870803833, 179.3366677761078)",1071916,1991694,2451318,251704,nan,nan,nan,nan,nan,nan,0.5839460784313725,0.28444473162934514,0.27818627450980393,0.1826660202654313,nan,nan,nan,nan,nan,nan,0.29411764705882354,0.058823529411764705,0.5294117647058824,0.11764705882352941,nan,nan,nan,nan,nan,nan,1.0,0.43445801923576816,0.0,0.22469740293499066,nan,nan,nan,nan,nan,nan,1.0,0.4361640445365145,0.0,0.2216529526365385,nan,nan,nan,nan,nan,nan,0.041666666666666664,0.20833333333333334,0.5833333333333334,0.16666666666666666,nan,nan,nan,nan,nan,nan
NZ_CP023585,4411148,0.6561280646217266,"(97.20597100257874, 1.5821871757507324, 164.32652950286865)",3903287,4410837,nan,nan,nan,nan,nan,nan,nan,nan,0.5625,0.4375,nan,nan,nan,nan,nan,nan,nan,nan,0.25,0.75,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP007716,1187980,0.5736662233370932,"(98.9857976436615, 0.49063944816589355, 108.68407964706421)",370134,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.25,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP016904,3462505,0.6697714515935717,"(242.19428181648254, 1.1020135879516602, 285.57241010665894)",3204597,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_012781,3449685,0.4148117871631758,"(157.76187705993652, 0.8406367301940918, 177.1627540588379)",2559095,3449346,nan,nan,nan,nan,nan,nan,nan,nan,0.38831168831168833,0.3616883116883117,nan,nan,nan,nan,nan,nan,nan,nan,0.18181818181818182,0.8181818181818182,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,0.37142857142857144,0.6285714285714286,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013899,4102183,0.6770929039489462,"(265.25336241722107, 1.0222978591918945, 304.04855036735535)",732468,45310,3473253,nan,nan,nan,nan,nan,nan,nan,0.6354895104895104,0.2842354560456629,0.13199300699300698,nan,nan,nan,nan,nan,nan,nan,0.2692307692307692,0.38461538461538464,0.34615384615384615,nan,nan,nan,nan,nan,nan,nan,1.0,0.10491221168713259,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,0.10195968242558892,0.0,nan,nan,nan,nan,nan,nan,nan,0.2727272727272727,0.5454545454545454,0.18181818181818182,nan,nan,nan,nan,nan,nan,nan
NZ_CP014544,4204359,0.5071650636874729,"(233.27349495887756, 0.8230175971984863, 274.4586760997772)",4156783,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP015899,2397042,0.360054183447766,"(184.1173222064972, 0.8458950519561768, 205.42569780349731)",235634,7898,nan,nan,nan,nan,nan,nan,nan,nan,0.6321428571428571,0.3678571428571429,nan,nan,nan,nan,nan,nan,nan,nan,0.1,0.9,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.42857142857142855,0.5714285714285714,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP014207,4526803,0.5372999443536641,"(331.2843210697174, 1.2065856456756592, 372.8217363357544)",3740854,12367,898164,1303727,nan,nan,nan,nan,nan,nan,0.5555124223602484,0.48270686597200096,0.1513975155279503,0.14701401404264758,nan,nan,nan,nan,nan,nan,0.5217391304347826,0.391304347826087,0.043478260869565216,0.043478260869565216,nan,nan,nan,nan,nan,nan,1.0,0.5259727381551821,0.0,0.14803587884891267,nan,nan,nan,nan,nan,nan,1.0,0.5259727381551821,0.0,0.14654191645211245,nan,nan,nan,nan,nan,nan,0.17857142857142858,0.35714285714285715,0.21428571428571427,0.25,nan,nan,nan,nan,nan,nan
NZ_CP007312,4685849,0.5216484782160073,"(267.3393039703369, 1.5504555702209473, 319.12212204933167)",3957004,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP014043,3091045,0.4659443650933584,"(211.5928852558136, 0.2984755039215088, 234.50227618217468)",3076252,738294,nan,nan,nan,nan,nan,nan,nan,nan,0.6416083916083916,0.35839160839160844,nan,nan,nan,nan,nan,nan,nan,nan,0.18181818181818182,0.8181818181818182,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.38461538461538464,0.6153846153846154,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP017996,2261471,0.35018003768343703,"(110.6580445766449, 0.9843473434448242, 122.69771099090576)",329,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP022049,4834774,0.5219350480498157,"(184.85882019996643, 1.7852723598480225, 228.82868456840515)",2721409,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP017151,1949874,0.5221070694824383,"(137.66536235809326, 0.5240707397460938, 149.58937573432922)",917428,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP021790,2063606,0.5178532142279098,"(143.7947542667389, 0.8275918960571289, 158.20478105545044)",1614025,2035441,325951,1150102,738101,nan,nan,nan,nan,nan,0.6101973684210527,0.4565370848083672,0.33005700867102383,0.3124834235198007,0.17105263157894737,nan,nan,nan,nan,nan,0.3157894736842105,0.13157894736842105,0.18421052631578946,0.18421052631578946,0.18421052631578946,nan,nan,nan,nan,nan,1.0,0.8456955169626589,0.441419575214288,0.4703615838817066,0.0,nan,nan,nan,nan,nan,1.0,0.8488738749023887,0.4445979331540179,0.4703615838817066,0.0,nan,nan,nan,nan,nan,0.125,0.125,0.0,0.25,0.5,nan,nan,nan,nan,nan
NC_021820,4822189,0.522492378461317,"(286.4699161052704, 1.4888379573822021, 327.11065340042114)",311957,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP009607,1870206,0.3247829383501069,"(94.54801392555237, 1.155275821685791, 114.41285252571106)",14660,835802,nan,nan,nan,nan,nan,nan,nan,nan,0.7118055555555556,0.2881944444444444,nan,nan,nan,nan,nan,nan,nan,nan,0.2222222222222222,0.7777777777777778,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.625,0.375,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP007506,5378916,0.647592563259958,"(302.21084427833557, 1.352933645248413, 349.23589420318604)",5365742,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP019606,3934699,0.6878432124032867,"(214.74878358840942, 1.1512460708618164, 250.14594674110413)",1239524,849900,1845287,507915,209250,2933866,2430578,3726534,3290379,nan,0.546875,0.5053134828058682,0.3696086747257724,0.3225764286709891,0.2715629802794116,0.23644020039280697,0.21881443294131547,0.13575830766319624,0.015625,nan,0.1875,0.1875,0.041666666666666664,0.020833333333333332,0.14583333333333334,0.14583333333333334,0.14583333333333334,0.0625,0.0625,nan,1.0,0.8259337238347556,0.6651628105710655,0.636900560325505,0.4718126477577307,0.0634477292086183,0.34164157629619146,0.24108589391457869,0.0,nan,1.0,0.8203202073887171,0.6674385549986906,0.6325718210251182,0.4686059400265824,0.06981307236260964,0.3461161554690704,0.23944733673820634,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,nan
NZ_CP010163,4531885,0.5081260888129332,"(314.09813117980957, 1.290588617324829, 358.25015473365784)",3753298,233591,nan,nan,nan,nan,nan,nan,nan,nan,0.5607142857142857,0.4392857142857143,nan,nan,nan,nan,nan,nan,nan,nan,0.1,0.9,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.14285714285714285,0.8571428571428571,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP007765,2123991,0.5715763390711166,"(122.71269178390503, 0.5426340103149414, 142.5455482006073)",1636202,2028762,65252,nan,nan,nan,nan,nan,nan,nan,0.65625,0.2828548537249139,0.140625,nan,nan,nan,nan,nan,nan,nan,0.375,0.5625,0.0625,nan,nan,nan,nan,nan,nan,nan,1.0,0.15643077557826696,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,0.1624886393213888,0.0,nan,nan,nan,nan,nan,nan,nan,0.25,0.25,0.5,nan,nan,nan,nan,nan,nan,nan
NZ_CP009274,5501013,0.5733160419726331,"(311.42726588249207, 2.3063414096832275, 363.0397388935089)",5465889,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP016431,5077489,0.683509703319889,"(307.0389380455017, 1.480794906616211, 369.5154707431793)",3781336,5068551,nan,nan,nan,nan,nan,nan,nan,nan,0.5805555555555556,0.41944444444444445,nan,nan,nan,nan,nan,nan,nan,nan,0.1,0.9,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.2222222222222222,0.7777777777777778,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP016579,4750330,0.5219092147282399,"(40.95474624633789, 1.1103107929229736, 99.47994589805603)",4016010,807862,126,nan,nan,nan,nan,nan,nan,nan,0.3075,0.12083333333333333,0.07166666666666666,nan,nan,nan,nan,nan,nan,nan,0.75,0.08333333333333333,0.16666666666666666,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,0.48,0.4,0.12,nan,nan,nan,nan,nan,nan,nan
NZ_CP011292,4779347,0.515050277788995,"(281.83833861351013, 3.111692190170288, 326.59931778907776)",171119,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NC_020387,1452335,0.4728454523233276,"(112.35282492637634, 0.5222201347351074, 123.7027485370636)",251425,648389,816179,1693,nan,nan,nan,nan,nan,nan,0.5340414970867301,0.44519659223251806,0.3501547352491227,0.2186813256367411,nan,nan,nan,nan,nan,nan,0.5833333333333334,0.08333333333333333,0.08333333333333333,0.25,nan,nan,nan,nan,nan,nan,0.38616598834692034,1.0,0.9839522743298242,0.0,nan,nan,nan,nan,nan,nan,1.0,0.36411970226340573,0.0,0.4580586358802977,nan,nan,nan,nan,nan,nan,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,nan,nan,nan,nan,nan,nan
NZ_CP007534,4737447,0.5217956000352089,"(259.9269313812256, 1.4785642623901367, 308.17842745780945)",1179180,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP021822,3699865,0.6271526123250443,"(245.60083675384521, 1.0766932964324951, 267.43392515182495)",3695113,614459,1296828,nan,nan,nan,nan,nan,nan,nan,0.625,0.31529990346499737,0.1527777777777778,nan,nan,nan,nan,nan,nan,nan,0.5,0.3888888888888889,0.1111111111111111,nan,nan,nan,nan,nan,nan,nan,1.0,0.14847416791235146,0.0,nan,nan,nan,nan,nan,nan,nan,1.0,0.22383655705874905,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.5,0.5,nan,nan,nan,nan,nan,nan,nan
NZ_CP016968,4106392,0.6770673622976082,"(256.643349647522, 1.277331829071045, 280.3836524486542)",579131,70120,3320906,3740532,nan,nan,nan,nan,nan,nan,0.6249999999999999,0.4185515975899988,0.3662093586322028,0.039351851851851846,nan,nan,nan,nan,nan,nan,0.3333333333333333,0.3333333333333333,0.25925925925925924,0.07407407407407407,nan,nan,nan,nan,nan,nan,1.0,0.42126931429286096,0.47710254340386343,0.0,nan,nan,nan,nan,nan,nan,1.0,0.41960374273380113,0.4784756318656885,0.0,nan,nan,nan,nan,nan,nan,0.16666666666666666,0.5,0.25,0.08333333333333333,nan,nan,nan,nan,nan,nan
NZ_CP021382,5257074,0.5054243101771061,"(294.1607675552368, 1.3235840797424316, 333.42766427993774)",3424875,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP016819,4893347,0.6811213265685021,"(203.3807511329651, 0.16778349876403809, 210.05851483345032)",4067288,3601112,40902,3028375,2590542,2129066,1324538,1700311,nan,nan,0.5608974358974358,0.5427905113578294,0.3977962447714554,0.39681225993834224,0.2886085937012285,0.17490807914857806,0.16987179487179488,0.10407140088679531,nan,nan,0.23076923076923078,0.1282051282051282,0.10256410256410256,0.07692307692307693,0.07692307692307693,0.1794871794871795,0.1794871794871795,0.02564102564102564,nan,nan,1.0,0.9967804273792009,0.596874540824962,0.7304649501812521,0.5268781305275375,0.31229761424274943,0.0,0.11293195002687627,nan,nan,1.0,0.9948944385649373,0.596874540824962,0.7285789613669885,0.5249921417132739,0.3104116254284859,0.0,0.11104596121261269,nan,nan,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,nan,nan
NZ_CP015074,4977366,0.5075001516866552,"(254.68464827537537, 1.5980238914489746, 309.56649231910706)",567151,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP021646,4128210,0.4360025289411149,"(234.3874592781067, 0.21409225463867188, 251.7439727783203)",4117019,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP018058,3742258,0.518892871629909,"(232.3975064754486, 1.1904582977294922, 258.3344774246216)",268635,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP019405,4801835,0.5227016338545577,"(292.2219579219818, 2.0215647220611572, 340.3618242740631)",4086808,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP011406,3241330,0.45157111432652647,"(203.99076628684998, 0.7708444595336914, 226.13254022598267)",560,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP019947,5040792,0.617327594552602,"(325.019189119339, 2.2783334255218506, 383.8853940963745)",4109693,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP019326,4129523,0.6531655108834604,"(91.69211173057556, 0.8976836204528809, 131.4452042579651)",378400,4101722,nan,nan,nan,nan,nan,nan,nan,nan,0.6185897435897435,0.3814102564102564,nan,nan,nan,nan,nan,nan,nan,nan,0.3076923076923077,0.6923076923076923,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.16666666666666666,0.8333333333333334,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP025077,2630073,0.3812464520946757,"(152.6300094127655, 1.2070667743682861, 184.4605188369751)",12529,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP013305,2999012,0.47718181854557434,"(210.96845316886902, 1.229445219039917, 252.27666974067688)",2998845,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan
NZ_CP016521,4750474,0.5219091821153005,"(353.78725600242615, 0.442537784576416, 401.2390048503876)",4014685,809120,123,nan,nan,nan,nan,nan,nan,nan,0.3075,0.12083333333333333,0.07166666666666666,nan,nan,nan,nan,nan,nan,nan,0.75,0.08333333333333333,0.16666666666666666,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,0.48,0.4,0.12,nan,nan,nan,nan,nan,nan,nan
NZ_CP013702,4856460,0.5215366748619364,"(306.8132390975952, 1.4850506782531738, 345.2787616252899)",4089542,816839,2047004,nan,nan,nan,nan,nan,nan,nan,0.3061079545454546,0.10866477272727273,0.08522727272727273,nan,nan,nan,nan,nan,nan,nan,0.8181818181818182,0.09090909090909091,0.09090909090909091,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,nan,0.40625,0.34375,0.25,nan,nan,nan,nan,nan,nan,nan
NC_014810,1672681,0.4450860624350967,"(100.9824767112732, 0.5630872249603271, 111.27968835830688)",898193,1071974,745242,560874,1311612,403989,50087,nan,nan,nan,0.3734974062041557,0.37038522492136133,0.3671875281346978,0.3520058078655951,0.3487778858865036,0.31148505498295304,0.2640738692085176,nan,nan,nan,0.09090909090909091,0.06060606060606061,0.06060606060606061,0.030303030303030304,0.2727272727272727,0.2727272727272727,0.21212121212121213,nan,nan,nan,0.7398429605455212,1.0,0.5108692560461687,0.23486305830220738,0.8366699851044559,0.0,0.22115466664670613,nan,nan,nan,0.5506834608078983,0.3192032373477831,0.7544176530294191,1.0,0.0,0.9266761506677429,0.4552706803172345,nan,nan,nan,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.10714285714285714,0.10714285714285714,nan,nan,nan
NZ_CP014060,6864988,0.6827590958644064,"(418.4662194252014, 1.4962451457977295, 487.2427234649658)",4543,4324169,3724739,nan,nan,nan,nan,nan,nan,nan,0.5952380952380951,0.36428571428571427,0.12966511102616354,nan,nan,nan,nan,nan,nan,nan,0.3333333333333333,0.6,0.06666666666666667,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.17787182250376274,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0.17888385969612955,nan,nan,nan,nan,nan,nan,nan,0.047619047619047616,0.8571428571428571,0.09523809523809523,nan,nan,nan,nan,nan,nan,nan
NZ_CP012078,4105309,0.677077657248212,"(275.05589413642883, 0.17247462272644043, 302.97969937324524)",578084,70156,3320948,3740499,nan,nan,nan,nan,nan,nan,0.6316666666666666,0.40514406154251364,0.37192241584590113,0.04083333333333333,nan,nan,nan,nan,nan,nan,0.36,0.28,0.28,0.08,nan,nan,nan,nan,nan,nan,1.0,0.4211231119727114,0.47815512680682487,0.0,nan,nan,nan,nan,nan,nan,1.0,0.41945313419734304,0.47953453657677964,0.0,nan,nan,nan,nan,nan,nan,0.16666666666666666,0.5,0.25,0.08333333333333333,nan,nan,nan,nan,nan,nan
